SubstationID,Load
10004,3749.5
10005,7281.7
10006,3305.1
10007,5608.2
10001,1520.8
10002,4471.7
10003,2949.2
10004,3718.4
10005,7227.3
10006,3310.4
10007,5498.8
10001,1509.1
10002,4436
10003,2928.1
10004,3685.4
10005,7178.6
10006,3285.1
10007,5437.7
10001,1484.2
10002,4363.5
10003,2881.1
10004,3640.5
10005,7069.3
10006,3238.6
10007,5397
10001,1441.9
10002,4237.8
10003,2796.6
10004,3548.2
10005,6858.9
10006,3129.6
10007,5276.4
10001,1386
10002,4079.4
10003,2690.5
10004,3407.2
10005,6617
10006,3022.9
10007,5033.9
10001,1347.3
10002,3966
10003,2617.7
10004,3314.9
10005,6414.4
10006,2913.8
10007,4979.8
10001,1313
10002,3858.3
10003,2548.5
10004,3267
10005,6243.8
10006,2859.3
10007,4783.1
10001,1293
10002,3804.7
10003,2512.2
10004,3216.3
10005,6166.2
10006,2827.8
10007,4736.8
10001,1293.7
10002,3804.8
10003,2512.1
10004,3190.1
10005,6159.3
10006,2857.3
10007,4674.4
10001,1305.5
10002,3838.9
10003,2533.3
10004,3244.1
10005,6220.1
10006,2854.7
10007,4736.9
10001,1327.6
10002,3905.7
10003,2577.8
10004,3283.1
10005,6329.3
10006,2885.4
10007,4903.4
10001,1364.8
10002,4013.4
10003,2649.4
10004,3362
10005,6505.4
10006,2946.6
10007,4990
10001,1424.3
10002,4191.8
10003,2765.3
10004,3486.1
10005,6788.8
10006,3086.5
10007,5220.2
10001,1496.3
10002,4404.9
10003,2906
10004,3686.1
10005,7137.4
10006,3262.5
10007,5473.5
10001,1564.5
10002,4602.2
10003,3034.8
10004,3897.5
10005,7448.7
10006,3433.5
10007,5702
10001,1607.4
10002,4729.8
10003,3122.8
10004,3943.9
10005,7676
10006,3500.1
10007,5893.8
10001,1638.6
10002,4822
10003,3182.9
10004,4067.2
10005,7811.9
10006,3557.7
10007,5973.7
10001,1647.6
10002,4845.1
10003,3197.7
10004,4069.4
10005,7832.4
10006,3583.1
10007,6019.5
10001,1634
10002,4804.4
10003,3171.7
10004,4059
10005,7771.6
10006,3522.6
10007,5939.2
10001,1571.7
10002,4615.8
10003,3047.8
10004,3868.3
10005,7476.5
10006,3413.2
10007,5789.8
10001,1529.8
10002,4505.2
10003,2972
10004,3759.8
10005,7297.6
10006,3342
10007,5664.5
10001,1527
10002,4495.4
10003,2966.6
10004,3766.1
10005,7279.9
10006,3332.9
10007,5593
10001,1536
10002,4517.8
10003,2981.2
10004,3752.8
10005,7312.2
10006,3363.9
10007,5569.9
10001,1543.8
10002,4545.7
10003,3000.3
10004,3810.9
10005,7361.6
10006,3394.9
10007,5588.2
10001,1554.6
10002,4570.9
10003,3017.9
10004,3846.9
10005,7405.8
10006,3369.9
10007,5639.5
10001,1553
10002,4566.7
10003,3013.7
10004,3842.4
10005,7404.7
10006,3400.2
10007,5699.5
10001,1533.1
10002,4508.2
10003,2976.2
10004,3818.2
10005,7303.9
10006,3349.8
10007,5521.1
10001,1493.3
10002,4395.5
10003,2900.5
10004,3685.3
10005,7117.3
10006,3234.1
10007,5506.8
10001,1444.3
10002,4247.2
10003,2803.2
10004,3594.2
10005,6888.7
10006,3149.3
10007,5269.3
10001,1393
10002,4097
10003,2706.5
10004,3440.6
10005,6650
10006,3011.4
10007,5062.9
10001,1344.3
10002,3952.4
10003,2610
10004,3272.8
10005,6401.2
10006,2906.2
10007,4907.3
10001,1319
10002,3876.9
10003,2558.3
10004,3270.1
10005,6275.9
10006,2851.6
10007,4772.9
10001,1312.2
10002,3856.6
10003,2546.2
10004,3216.5
10005,6261.2
10006,2877.7
10007,4767.2
10001,1320.6
10002,3886.4
10003,2565.2
10004,3258
10005,6299
10006,2858.8
10007,4806.1
10001,1345.2
10002,3952.1
10003,2607.5
10004,3326.9
10005,6412.9
10006,2918.5
10007,4904.8
10001,1379.6
10002,4058.6
10003,2679.2
10004,3374.2
10005,6565.2
10006,2990
10007,5062.5
10001,1446.4
10002,4247.2
10003,2805.2
10004,3557.3
10005,6886.8
10006,3143.5
10007,5275.4
10001,1527.7
10002,4496.1
10003,2966.9
10004,3748.9
10005,7259.5
10006,3350.7
10007,5533.4
10001,1610.5
10002,4732.1
10003,3123.2
10004,3977.9
10005,7663
10006,3509.4
10007,5890
10001,1659
10002,4879.8
10003,3221
10004,4077.7
10005,7886.8
10006,3597.6
10007,6037.1
10001,1688.4
10002,4968.9
10003,3278.7
10004,4193.8
10005,8058.3
10006,3697.9
10007,6143.3
10001,1699.5
10002,4996.2
10003,3298.2
10004,4179.9
10005,8092.7
10006,3672.2
10007,6178.2
10001,1695.1
10002,4984.3
10003,3289.6
10004,4189.8
10005,8087.9
10006,3733.5
10007,6173
10001,1650.9
10002,4856.4
10003,3206.7
10004,4093.6
10005,7881.1
10006,3613.2
10007,6045.2
10001,1623.9
10002,4775.5
10003,3151.6
10004,4011.8
10005,7747.6
10006,3521.2
10007,5926.7
10001,1635.8
10002,4802.8
10003,3171.5
10004,4003.5
10005,7781.8
10006,3556.5
10007,5926.1
10001,1645.8
10002,4840.7
10003,3193.9
10004,4074
10005,7852.1
10006,3577.4
10007,5963.4
10001,1647.7
10002,4847
10003,3199.1
10004,4064.6
10005,7856.5
10006,3617.8
10007,6028.4
10001,1657.4
10002,4881.3
10003,3222.7
10004,4104.9
10005,7919.3
10006,3607
10007,6012.6
10001,1658.2
10002,4875.7
10003,3217
10004,4049.9
10005,7893.5
10006,3634.6
10007,6018.9
10001,1647.5
10002,4846.6
10003,3196
10004,4073.8
10005,7847.2
10006,3586.8
10007,6083.6
10001,1633.1
10002,4802.2
10003,3169.9
10004,4030.7
10005,7791.8
10006,3557.4
10007,5906.3
10001,1611.7
10002,4743.4
10003,3132.8
10004,3994.3
10005,7673.3
10006,3504.4
10007,5827.8
10001,1537.4
10002,4525.4
10003,2986.1
10004,3783.8
10005,7341.6
10006,3334.9
10007,5590.5
10001,1415.8
10002,4165.1
10003,2748.9
10004,3497.7
10005,6744.1
10006,3096
10007,5130.3
10001,1354.4
10002,3979.4
10003,2626.5
10004,3333.3
10005,6456
10006,2966.6
10007,4950.7
10001,1333.6
10002,3920.7
10003,2590
10004,3300.5
10005,6352.8
10006,2909.2
10007,4837.4
10001,1338.4
10002,3940.1
10003,2599.3
10004,3333.6
10005,6384
10006,2898.8
10007,4855.3
10001,1358
10002,3992.5
10003,2635
10004,3376.4
10005,6465.2
10006,2934.5
10007,4931.4
10001,1389
10002,4087.7
10003,2696.1
10004,3399.6
10005,6609.7
10006,3022.5
10007,5040
10001,1447.9
10002,4259.3
10003,2811.5
10004,3581.1
10005,6906.2
10006,3136.6
10007,5180.2
10001,1536.6
10002,4521.4
10003,2984
10004,3807.7
10005,7320.5
10006,3370.1
10007,5594.7
10001,1629.8
10002,4794.7
10003,3166.4
10004,4031.6
10005,7760
10006,3543.2
10007,5939.2
10001,1691.7
10002,4968.6
10003,3280.4
10004,4199.7
10005,8042
10006,3645.9
10007,6194.6
10001,1723.5
10002,5063.6
10003,3340.9
10004,4272
10005,8216.7
10006,3751.9
10007,6319.9
10001,1728.2
10002,5077.4
10003,3351.8
10004,4274.8
10005,8222.4
10006,3755.9
10007,6325.6
10001,1711.6
10002,5034.6
10003,3324.4
10004,4255.7
10005,8148.5
10006,3743.4
10007,6278.7
10001,1660.6
10002,4888.8
10003,3225.2
10004,4113.5
10005,7916.5
10006,3618.4
10007,6084.6
10001,1634.6
10002,4811.6
10003,3175
10004,4037.8
10005,7786.6
10006,3601.3
10007,5988
10001,1640
10002,4826.3
10003,3184.7
10004,4060.5
10005,7821
10006,3571.4
10007,5985.4
10001,1652.1
10002,4861
10003,3207.8
10004,4059
10005,7888.6
10006,3606.8
10007,6015.3
10001,1655.2
10002,4873.3
10003,3217.9
10004,4116
10005,7886.5
10006,3619.3
10007,6004.6
10001,1669.1
10002,4904.9
10003,3239.9
10004,4116.1
10005,7944.1
10006,3616.8
10007,6089.5
10001,1669.7
10002,4908.7
10003,3239.2
10004,4146.8
10005,7950.8
10006,3650.6
10007,6038.2
10001,1653.8
10002,4870.8
10003,3215.8
10004,4109.1
10005,7883.1
10006,3598.8
10007,6051.9
10001,1640.3
10002,4826.8
10003,3187.7
10004,4100.4
10005,7824.8
10006,3555.7
10007,5968.4
10001,1621
10002,4767
10003,3148.2
10004,4002.6
10005,7711.8
10006,3546.8
10007,5886
10001,1549.2
10002,4557
10003,3006.9
10004,3836
10005,7387.2
10006,3378.8
10007,5727.6
10001,1421.4
10002,4185.3
10003,2762.5
10004,3519.4
10005,6782.9
10006,3097.8
10007,5174.7
10001,1358.5
10002,3991.2
10003,2633.7
10004,3379.6
10005,6463.6
10006,2935.5
10007,4950
10001,1340
10002,3938
10003,2600.6
10004,3278.1
10005,6374.9
10006,2938.7
10007,4903.8
10001,1343.4
10002,3949
10003,2607.2
10004,3355
10005,6393.8
10006,2909.2
10007,4914.5
10001,1362
10002,4006.9
10003,2644.9
10004,3348.7
10005,6502.1
10006,2944.2
10007,4994
10001,1395.1
10002,4098.4
10003,2706.8
10004,3430.3
10005,6661.5
10006,3030.8
10007,5096
10001,1451.1
10002,4274.9
10003,2820.9
10004,3566.2
10005,6931.1
10006,3151
10007,5367.6
10001,1546.3
10002,4544.8
10003,2999.4
10004,3801.7
10005,7363.4
10006,3387.9
10007,5645.2
10001,1641.9
10002,4824.9
10003,3183.3
10004,4052.5
10005,7818.1
10006,3591.8
10007,5982
10001,1707.5
10002,5016.3
10003,3310.2
10004,4193.7
10005,8122
10006,3730.6
10007,6272.4
10001,1741.4
10002,5119.2
10003,3377.8
10004,4292.3
10005,8286.6
10006,3783.1
10007,6426.7
10001,1738.5
10002,5110.4
10003,3372.6
10004,4302.3
10005,8285.7
10006,3759.9
10007,6252.4
10001,1724.4
10002,5068.6
10003,3346.7
10004,4236.1
10005,8215.4
10006,3774
10007,6314
10001,1668.6
10002,4905.1
10003,3238
10004,4112.4
10005,7949.3
10006,3610.2
10007,6128.1
10001,1639.5
10002,4820
10003,3181.5
10004,4038.3
10005,7812.1
10006,3557.4
10007,5999.1
10001,1647.6
10002,4846.3
10003,3197.9
10004,4088.7
10005,7838
10006,3580
10007,6019
10001,1657.2
10002,4874.5
10003,3218.3
10004,4096.7
10005,7897.6
10006,3617.2
10007,6012
10001,1658
10002,4879.4
10003,3221.5
10004,4083.3
10005,7907.3
10006,3607.4
10007,6059.6
10001,1667.8
10002,4913.6
10003,3242.8
10004,4129.4
10005,7948.9
10006,3637.4
10007,6075.3
10001,1672.8
10002,4920.5
10003,3247.4
10004,4134.9
10005,7986.7
10006,3655.7
10007,6120.4
10001,1662.2
10002,4891.5
10003,3229.4
10004,4088.1
10005,7919.8
10006,3623.2
10007,6155.3
10001,1650.6
10002,4854.1
10003,3204.8
10004,4086.9
10005,7856.1
10006,3583.1
10007,6068.7
10001,1634
10002,4808.7
10003,3174.1
10004,4049.6
10005,7794.3
10006,3573.1
10007,5965.1
10001,1562.5
10002,4597.1
10003,3035.4
10004,3851.6
10005,7442.2
10006,3396.5
10007,5705.6
10001,1434.5
10002,4217.3
10003,2783.8
10004,3537.3
10005,6822
10006,3133.1
10007,5198
10001,1366.2
10002,4020.4
10003,2652.7
10004,3392.6
10005,6515.2
10006,2974.5
10007,4986.4
10001,1346.7
10002,3966.8
10003,2617.8
10004,3365.5
10005,6414.5
10006,2949.2
10007,4919.8
10001,1354.2
10002,3981.3
10003,2625.2
10004,3315.6
10005,6439.5
10006,2923.9
10007,4895.5
10001,1374.4
10002,4040.4
10003,2667.6
10004,3417.8
10005,6542.2
10006,2979.6
10007,5007.4
10001,1406.9
10002,4139
10003,2732
10004,3469.7
10005,6697.5
10006,3057.1
10007,5191.4
10001,1468.9
10002,4318.3
10003,2847.9
10004,3582.5
10005,6983.1
10006,3183.2
10007,5373.4
10001,1555.2
10002,4573.2
10003,3018.5
10004,3840.6
10005,7416.2
10006,3338.3
10007,5664.9
10001,1645.8
10002,4844.3
10003,3197.8
10004,4087.4
10005,7847.9
10006,3564.4
10007,6021.2
10001,1714.7
10002,5040.7
10003,3328.3
10004,4228.6
10005,8175.7
10006,3743.6
10007,6232.7
10001,1753.1
10002,5152.7
10003,3400.5
10004,4318.8
10005,8353.4
10006,3796.4
10007,6424
10001,1758
10002,5171
10003,3414.1
10004,4341.9
10005,8386.8
10006,3826.6
10007,6380.3
10001,1744.5
10002,5139.6
10003,3392.3
10004,4279.3
10005,8332.5
10006,3788.7
10007,6329.7
10001,1688.4
10002,4966
10003,3278.7
10004,4170.1
10005,8052.2
10006,3672.6
10007,6200.4
10001,1660
10002,4881.1
10003,3221.2
10004,4090.6
10005,7907.5
10006,3605
10007,6035.7
10001,1666
10002,4902
10003,3237.1
10004,4104.1
10005,7924
10006,3643.4
10007,6052.3
10001,1680.6
10002,4940.4
10003,3261.7
10004,4112.7
10005,8004.1
10006,3636.1
10007,6142.5
10001,1681.8
10002,4942.5
10003,3261.7
10004,4178.4
10005,8025.9
10006,3646.2
10007,6116.1
10001,1687.9
10002,4965.1
10003,3277.1
10004,4170.7
10005,8041.7
10006,3690.7
10007,6147.2
10001,1686.2
10002,4961.1
10003,3273.7
10004,4165.6
10005,8033.8
10006,3650.5
10007,6189.7
10001,1675.7
10002,4925.5
10003,3252.8
10004,4135.9
10005,7992.4
10006,3635.4
10007,6103.8
10001,1658.9
10002,4886
10003,3225.2
10004,4120.2
10005,7921.4
10006,3595.4
10007,6102.2
10001,1643.1
10002,4835.4
10003,3192
10004,4033.7
10005,7844.4
10006,3557.8
10007,6012
10001,1572.2
10002,4618.6
10003,3048.3
10004,3881.3
10005,7485
10006,3418.8
10007,5679.1
10001,1439.1
10002,4237.9
10003,2797.1
10004,3573.5
10005,6866.6
10006,3125.7
10007,5244
10001,1372.6
10002,4036.2
10003,2664.1
10004,3410.6
10005,6529
10006,3015.9
10007,4989.5
10001,1352.2
10002,3978.4
10003,2626.5
10004,3348.8
10005,6431.6
10006,2955.2
10007,4928.8
10001,1358.3
10002,3995.7
10003,2636.2
10004,3356.4
10005,6465.5
10006,2982.9
10007,4949.6
10001,1374.4
10002,4047.7
10003,2671.9
10004,3399
10005,6562.9
10006,2993
10007,5063.5
10001,1406.7
10002,4139.8
10003,2731.4
10004,3459.2
10005,6704.4
10006,3064.3
10007,5118.8
10001,1468.7
10002,4317.5
10003,2850.2
10004,3612.8
10005,6984.9
10006,3185.6
10007,5377.5
10001,1558.7
10002,4588
10003,3026.2
10004,3843.2
10005,7432.3
10006,3358.3
10007,5689.8
10001,1659.5
10002,4880.1
10003,3220.6
10004,4078.8
10005,7900.4
10006,3603
10007,6075
10001,1730
10002,5091.3
10003,3360.5
10004,4292.9
10005,8239.2
10006,3769.8
10007,6287.9
10001,1767.9
10002,5200.8
10003,3433.2
10004,4353.9
10005,8403.9
10006,3840.9
10007,6423.6
10001,1775.2
10002,5224
10003,3446.3
10004,4379.4
10005,8466.1
10006,3883.8
10007,6510.4
10001,1760.4
10002,5175.3
10003,3416.4
10004,4340.6
10005,8386
10006,3835.3
10007,6374.9
10001,1699.6
10002,5000.2
10003,3298
10004,4176.5
10005,8089.7
10006,3675.4
10007,6223.8
10001,1665.9
10002,4895.6
10003,3230.4
10004,4129.1
10005,7931.3
10006,3643.9
10007,6081.2
10001,1671.1
10002,4914.9
10003,3242.7
10004,4109.6
10005,7963.4
10006,3637.1
10007,6130.2
10001,1681.8
10002,4946.3
10003,3264.6
10004,4169
10005,8021
10006,3670.2
10007,6145.9
10001,1683
10002,4950.4
10003,3268
10004,4119.4
10005,8017
10006,3659.9
10007,6146.6
10001,1692.1
10002,4975.9
10003,3284.6
10004,4190.6
10005,8053.6
10006,3660.7
10007,6188.4
10001,1691.1
10002,4975.2
10003,3283.4
10004,4159.8
10005,8059.3
10006,3706.4
10007,6159.9
10001,1677.9
10002,4935.5
10003,3258.3
10004,4105.9
10005,7973.4
10006,3639.7
10007,6187.5
10001,1656.4
10002,4871.5
10003,3214
10004,4086
10005,7880.5
10006,3583.1
10007,6036.9
10001,1626.2
10002,4785.2
10003,3157
10004,4064.7
10005,7766.5
10006,3549.8
10007,5886.1
10001,1546.4
10002,4547.6
10003,3000.4
10004,3828.6
10005,7364
10006,3379.5
10007,5649.8
10001,1419.5
10002,4176.4
10003,2756.8
10004,3457.2
10005,6760
10006,3076.2
10007,5165
10001,1347.8
10002,3967.2
10003,2617.1
10004,3318.3
10005,6425.2
10006,2945.5
10007,4900.2
10001,1328.7
10002,3898.9
10003,2573.1
10004,3281.2
10005,6332.8
10006,2876.8
10007,4831.6
10001,1326.5
10002,3903.8
10003,2576.3
10004,3273.6
10005,6318.8
10006,2914.9
10007,4829.5
10001,1343.1
10002,3946.2
10003,2605
10004,3312.1
10005,6387
10006,2934.5
10007,4924.6
10001,1367.9
10002,4025.3
10003,2656.4
10004,3377.3
10005,6525.6
10006,2987.5
10007,5006.6
10001,1418.6
10002,4171.8
10003,2753.6
10004,3519.1
10005,6761.3
10006,3083.3
10007,5194.2
10001,1491.7
10002,4382.4
10003,2893
10004,3663
10005,7104.3
10006,3238.7
10007,5445.7
10001,1567
10002,4609.4
10003,3045.1
10004,3861.9
10005,7477.9
10006,3394.2
10007,5712.3
10001,1627.4
10002,4785.7
10003,3158.1
10004,4029.2
10005,7759.7
10006,3568.4
10007,5932.7
10001,1665.4
10002,4894.4
10003,3230.3
10004,4099.4
10005,7910.9
10006,3614.3
10007,6065.5
10001,1672.3
10002,4915.6
10003,3245.6
10004,4117.8
10005,7955.7
10006,3635.4
10007,6072.7
10001,1658.3
10002,4878.5
10003,3219.6
10004,4069.7
10005,7910.3
10006,3619.9
10007,6082.6
10001,1593.3
10002,4679.9
10003,3087.4
10004,3970.3
10005,7601.2
10006,3480.2
10007,5803
10001,1539.8
10002,4528.4
10003,2987.2
10004,3797.9
10005,7329.7
10006,3366.6
10007,5629.2
10001,1533.4
10002,4504.6
10003,2973.5
10004,3789.7
10005,7304.9
10006,3309.3
10007,5555
10001,1533.3
10002,4506.3
10003,2974.3
10004,3823.1
10005,7307.3
10006,3349
10007,5592.9
10001,1529
10002,4496.3
10003,2966
10004,3761.9
10005,7280.3
10006,3313.8
10007,5534
10001,1519.1
10002,4470.5
10003,2950.9
10004,3758.5
10005,7252.9
10006,3304
10007,5527.3
10001,1508.9
10002,4435.8
10003,2929.5
10004,3743.5
10005,7173.2
10006,3292.5
10007,5464.1
10001,1484.9
10002,4361.7
10003,2877.9
10004,3698.1
10005,7069.6
10006,3232.3
10007,5402.5
10001,1439.6
10002,4238.6
10003,2798.3
10004,3553.2
10005,6862.6
10006,3107.9
10007,5249.6
10001,1387.6
10002,4078.4
10003,2692.3
10004,3425
10005,6612.7
10006,3006.2
10007,5036.4
10001,1347.9
10002,3967.4
10003,2617.7
10004,3347.6
10005,6411.8
10006,2937.7
10007,4974.6
10001,1312.3
10002,3860.2
10003,2546.2
10004,3266.6
10005,6261.9
10006,2873
10007,4798.5
10001,1293.9
10002,3805.2
10003,2512.7
10004,3203.8
10005,6167.2
10006,2811.7
10007,4695.3
10001,1293.9
10002,3803.6
10003,2510.9
10004,3186
10005,6157.8
10006,2828.3
10007,4745.9
10001,1305.6
10002,3839
10003,2531.8
10004,3287.2
10005,6212.4
10006,2849
10007,4758.9
10001,1327.6
10002,3907.1
10003,2580.7
10004,3272.5
10005,6335
10006,2858.5
10007,4811.8
10001,1365.8
10002,4014.8
10003,2649
10004,3407.1
10005,6521.3
10006,2953.8
10007,5012.1
10001,1423.4
10002,4193.4
10003,2766.8
10004,3530.8
10005,6787.2
10006,3100.1
10007,5149.6
10001,1497.6
10002,4403.6
10003,2906.2
10004,3701.1
10005,7137.1
10006,3260
10007,5446.4
10001,1564.1
10002,4600
10003,3036.5
10004,3848.8
10005,7463.3
10006,3425.7
10007,5718.7
10001,1608.7
10002,4730.4
10003,3120.7
10004,3999
10005,7653.3
10006,3477.2
10007,5870.7
10001,1638.7
10002,4822.8
10003,3182.9
10004,4059.4
10005,7800.9
10006,3568.3
10007,5953.7
10001,1649
10002,4845.7
10003,3195.8
10004,4059.6
10005,7844.2
10006,3570.6
10007,6038.3
10001,1631.5
10002,4805.1
10003,3169.1
10004,3996.7
10005,7769.5
10006,3555
10007,6005.5
10001,1571.2
10002,4615.7
10003,3045.9
10004,3845
10005,7481.5
10006,3409.6
10007,5721.8
10001,1533
10002,4504.2
10003,2973.9
10004,3798.8
10005,7284.3
10006,3330.4
10007,5584.1
10001,1528.6
10002,4496.7
10003,2965.7
10004,3753.4
10005,7295.3
10006,3324.8
10007,5600.3
10001,1536.4
10002,4517.2
10003,2980.8
10004,3779.3
10005,7323.3
10006,3323.6
10007,5598.3
10001,1545.1
10002,4546.8
10003,3001.8
10004,3834.6
10005,7378
10006,3373.7
10007,5646.9
10001,1552.9
10002,4571.8
10003,3017.3
10004,3828.4
10005,7408.7
10006,3380.2
10007,5663.6
10001,1551.5
10002,4564.5
10003,3013.1
10004,3840.6
10005,7387.6
10006,3375.4
10007,5727.2
10001,1532.6
10002,4507.9
10003,2975
10004,3754.1
10005,7287.8
10006,3328.9
10007,5571.5
10001,1496.1
10002,4392.6
10003,2901.5
10004,3706.4
10005,7139
10006,3277
10007,5419
10001,1442.4
10002,4248
10003,2803.9
10004,3539.7
10005,6880.9
10006,3123.1
10007,5259.5
10001,1393.5
10002,4096.9
10003,2705.4
10004,3432.2
10005,6626
10006,3039.6
10007,5073.2
10001,1343.3
10002,3952.7
10003,2608.9
10004,3330.9
10005,6421
10006,2915
10007,4856.7
10001,1318.6
10002,3877.2
10003,2559
10004,3249.5
10005,6275.1
10006,2866.7
10007,4839.6
10001,1312.8
10002,3856.2
10003,2545.2
10004,3237
10005,6236.7
10006,2863.7
10007,4743
10001,1324.2
10002,3887.9
10003,2563.8
10004,3278.3
10005,6289.5
10006,2885.1
10007,4797.5
10001,1344.1
10002,3951.4
10003,2608.6
10004,3330.3
10005,6395.2
10006,2928.6
10007,4873.3
10001,1379.9
10002,4058.5
10003,2679.8
10004,3436.9
10005,6563.7
10006,2986.7
10007,5036.3
10001,1444.1
10002,4250.4
10003,2804.7
10004,3535.2
10005,6879.4
10006,3129.6
10007,5258.2
10001,1529.9
10002,4495.1
10003,2969.7
10004,3766.7
10005,7279
10006,3326.2
10007,5570.7
10001,1608.8
10002,4730.1
10003,3123.1
10004,4003.1
10005,7676.1
10006,3497.6
10007,5880.8
10001,1658.8
10002,4879
10003,3220
10004,4067.5
10005,7903.2
10006,3586.8
10007,6040.2
10001,1690.2
10002,4967.8
10003,3279.3
10004,4159.8
10005,8049.3
10006,3658.5
10007,6158.7
10001,1698
10002,4998.5
10003,3300.7
10004,4165.4
10005,8097.7
10006,3710.1
10007,6159.5
10001,1695.1
10002,4983.2
10003,3289.5
10004,4163.7
10005,8075.2
10006,3693.6
10007,6212.4
10001,1652
10002,4856.3
10003,3204.5
10004,4054.5
10005,7867.6
10006,3588
10007,5984.1
10001,1624.6
10002,4775.9
10003,3151.1
10004,4011.6
10005,7727.9
10006,3533.3
10007,5905.2
10001,1633.6
10002,4803.7
10003,3171.3
10004,4020.6
10005,7801.7
10006,3531.1
10007,5937.3
10001,1644.3
10002,4840.8
10003,3194
10004,4053.4
10005,7830.4
10006,3616.3
10007,6004.7
10001,1648.8
10002,4846.3
10003,3196.9
10004,4091.8
10005,7868.2
10006,3588.3
10007,6020.5
10001,1658.8
10002,4881
10003,3220.1
10004,4092.8
10005,7894.9
10006,3630.1
10007,6090.3
10001,1656
10002,4877.1
10003,3216
10004,4067
10005,7892.3
10006,3585.6
10007,6057.5
10001,1645.9
10002,4845
10003,3196.4
10004,4067.1
10005,7855.1
10006,3586.1
10007,5986.6
10001,1633.3
10002,4803.6
10003,3168.8
10004,4052.2
10005,7789.4
10006,3561.5
10007,5975
10001,1613.2
10002,4744.1
10003,3131.5
10004,3966.6
10005,7685.4
10006,3506.9
10007,5824.7
10001,1537.8
10002,4527
10003,2987.4
10004,3818.8
10005,7336.3
10006,3339.7
10007,5666.3
10001,1416.6
10002,4164
10003,2749.4
10004,3547.7
10005,6742.9
10006,3077.9
10007,5185.3
10001,1353.6
10002,3980.9
10003,2625.1
10004,3334.3
10005,6451.6
10006,2975.9
10007,4897
10001,1334.1
10002,3921.3
10003,2590.9
10004,3290.8
10005,6364.4
10006,2909.2
10007,4863.3
10001,1340.8
10002,3940.5
10003,2597.2
10004,3313.9
10005,6383.7
10006,2914.4
10007,4890.4
10001,1355.3
10002,3992.3
10003,2634.3
10004,3343.6
10005,6445.6
10006,2941.9
10007,4965.6
10001,1391.1
10002,4085.9
10003,2695.9
10004,3459.9
10005,6626.1
10006,3008.7
10007,5065.1
10001,1445.9
10002,4257.6
10003,2809.2
10004,3595.3
10005,6886
10006,3173
10007,5215.2
10001,1537.1
10002,4521.8
10003,2985
10004,3769.3
10005,7329.7
10006,3339.3
10007,5612.9
10001,1630.5
10002,4793.6
10003,3163.2
10004,4040.8
10005,7765.8
10006,3555.5
10007,5929
10001,1691.2
10002,4970.4
10003,3280.2
10004,4148.2
10005,8058
10006,3684.5
10007,6196.1
10001,1721.1
10002,5063.4
10003,3340.5
10004,4232.3
10005,8199.7
10006,3735.8
10007,6252.4
10001,1727.7
10002,5079.2
10003,3352.3
10004,4275.3
10005,8235.7
10006,3750.8
10007,6328.3
10001,1713.4
10002,5038.1
10003,3324.2
10004,4257.3
10005,8168.9
10006,3756.3
10007,6270.9
10001,1660.8
10002,4887.6
10003,3224.1
10004,4169
10005,7910.1
10006,3601.3
10007,6056.8
10001,1633.9
10002,4809.8
10003,3175.7
10004,4060
10005,7794.6
10006,3588
10007,5944.3
10001,1637.7
10002,4826.1
10003,3185.3
10004,4043.7
10005,7820.9
10006,3576.4
10007,5995.3
10001,1653.1
10002,4860.2
10003,3207.6
10004,4080.8
10005,7864.8
10006,3648.2
10007,5983.8
10001,1657.1
10002,4874.3
10003,3216.8
10004,4084.5
10005,7908.6
10006,3604.4
10007,6028.2
10001,1666.9
10002,4905.8
10003,3236.4
10004,4124.9
10005,7942.7
10006,3622.8
10007,6029.6
10001,1671
10002,4906.9
10003,3238.8
10004,4107.9
10005,7951.3
10006,3619.8
10007,6113
10001,1654.8
10002,4870.5
10003,3215.2
10004,4094.9
10005,7891
10006,3604.6
10007,5999.9
10001,1641.9
10002,4826.6
10003,3186.6
10004,4067.4
10005,7812.8
10006,3557.7
10007,6023
10001,1619.6
10002,4768.9
10003,3145.4
10004,3984.6
10005,7717.6
10006,3533.9
10007,5937.7
10001,1550.5
10002,4555.1
10003,3007.3
10004,3859.5
10005,7368.8
10006,3370.6
10007,5702.5
10001,1425.2
10002,4184.8
10003,2761.2
10004,3493.2
10005,6768.3
10006,3077.8
10007,5166
10001,1356.6
10002,3990
10003,2632.9
10004,3366.3
10005,6475.5
10006,2959.1
10007,4960.3
10001,1338.6
10002,3936.7
10003,2598.5
10004,3286.3
10005,6367.5
10006,2913
10007,4890.8
10001,1342.3
10002,3947.7
10003,2605.6
10004,3319.7
10005,6398.8
10006,2942.1
10007,4913.6
10001,1362
10002,4005.3
10003,2643.6
10004,3359.4
10005,6470.7
10006,2953
10007,4967.1
10001,1393.8
10002,4098.1
10003,2705.8
10004,3453.6
10005,6626.2
10006,3031.7
10007,5078.7
10001,1452
10002,4274.3
10003,2821.3
10004,3611.2
10005,6926.1
10006,3182.7
10007,5260.3
10001,1546.9
10002,4547.8
10003,2999.9
10004,3802.2
10005,7360.3
10006,3374.3
10007,5662
10001,1639.9
10002,4825.6
10003,3185
10004,4086.6
10005,7821.5
10006,3579.8
10007,5998.8
10001,1704.6
10002,5017.3
10003,3312
10004,4219.2
10005,8123.3
10006,3704.7
10007,6180.7
10001,1740.7
10002,5118.7
