TimeStamp,SubstationID,Load
2016-04-26 13:00:00,10003,3197.4
2016-04-26 13:00:00,10004,4082.2
2016-04-26 13:00:00,10005,7844.8
2016-04-26 13:00:00,10006,3606.3
2016-04-26 13:00:00,10007,6001.5
2016-04-26 12:00:00,10001,1714.6
2016-04-26 12:00:00,10002,5041.8
2016-04-26 12:00:00,10003,3327.1
2016-04-26 12:00:00,10004,4243.1
2016-04-26 12:00:00,10005,8176.1
2016-04-26 12:00:00,10006,3706.9
2016-04-26 12:00:00,10007,6249.7
2016-04-26 11:00:00,10001,1752.1
2016-04-26 11:00:00,10002,5152.6
2016-04-26 11:00:00,10003,3401.3
2016-04-26 11:00:00,10004,4308.4
2016-04-26 11:00:00,10005,8371
2016-04-26 11:00:00,10006,3805
2016-04-26 11:00:00,10007,6373.6
2016-04-26 10:00:00,10001,1760.1
2016-04-26 10:00:00,10002,5172.6
2016-04-26 10:00:00,10003,3413.5
2016-04-26 10:00:00,10004,4362.6
2016-04-26 10:00:00,10005,8372.2
2016-04-26 10:00:00,10006,3822.3
2016-04-26 10:00:00,10007,6428.7
2016-04-26 09:00:00,10001,1745.8
2016-04-26 09:00:00,10002,5135.7
2016-04-26 09:00:00,10003,3393.1
2016-04-26 09:00:00,10004,4313.1
2016-04-26 09:00:00,10005,8325
2016-04-26 09:00:00,10006,3799.5
2016-04-26 09:00:00,10007,6322.8
2016-04-26 08:00:00,10001,1688.4
2016-04-26 08:00:00,10002,4966.8
2016-04-26 08:00:00,10003,3279.6
2016-04-26 08:00:00,10004,4129.4
2016-04-26 08:00:00,10005,8020.6
2016-04-26 08:00:00,10006,3662.6
2016-04-26 08:00:00,10007,6189.2
2016-04-26 07:00:00,10001,1658.6
2016-04-26 07:00:00,10002,4881.6
2016-04-26 07:00:00,10003,3222.6
2016-04-26 07:00:00,10004,4101.9
2016-04-26 07:00:00,10005,7895.8
2016-04-26 07:00:00,10006,3590.7
2016-04-26 07:00:00,10007,6053.5
2016-04-26 06:00:00,10001,1665.4
2016-04-26 06:00:00,10002,4903.4
2016-04-26 06:00:00,10003,3236.1
2016-04-26 06:00:00,10004,4110.2
2016-04-26 06:00:00,10005,7927.9
2016-04-26 06:00:00,10006,3624.9
2016-04-26 06:00:00,10007,6104.6
2016-04-26 05:00:00,10001,1680.3
2016-04-26 05:00:00,10002,4938.9
2016-04-26 05:00:00,10003,3261.3
2016-04-26 05:00:00,10004,4165.5
2016-04-26 05:00:00,10005,7995.4
2016-04-26 05:00:00,10006,3660.7
2016-04-26 05:00:00,10007,6155.2
2016-04-26 04:00:00,10001,1682.9
2016-04-26 04:00:00,10002,4945.1
2016-04-26 04:00:00,10003,3262.5
2016-04-26 04:00:00,10004,4138.6
2016-04-26 04:00:00,10005,8006.2
2016-04-26 04:00:00,10006,3664.5
2016-04-26 04:00:00,10007,6148.5
2016-04-26 03:00:00,10001,1690.3
2016-04-26 03:00:00,10002,4963.7
2016-04-26 03:00:00,10003,3278.5
2016-04-26 03:00:00,10004,4162.8
2016-04-26 03:00:00,10005,8043.5
2016-04-26 03:00:00,10006,3674.8
2016-04-26 03:00:00,10007,6126.3
2016-04-26 02:00:00,10001,1686.3
2016-04-26 02:00:00,10002,4961.3
2016-04-26 02:00:00,10003,3275.9
2016-04-26 02:00:00,10004,4161.8
2016-04-26 02:00:00,10005,8044.3
2016-04-26 02:00:00,10006,3667.3
2016-04-26 02:00:00,10007,6173.5
2016-04-26 01:00:00,10001,1674.9
2016-04-26 01:00:00,10002,4927.7
2016-04-26 01:00:00,10003,3251.1
2016-04-26 01:00:00,10004,4129.4
2016-04-26 01:00:00,10005,7989.9
2016-04-26 01:00:00,10006,3653
2016-04-26 01:00:00,10007,6124.5
2016-04-26 00:00:00,10001,1660.4
2016-04-26 00:00:00,10002,4887
2016-04-26 00:00:00,10003,3225.7
2016-04-26 00:00:00,10004,4122.1
2016-04-26 00:00:00,10005,7909.2
2016-04-26 00:00:00,10006,3612.1
2016-04-26 00:00:00,10007,6051.6
2016-04-25 23:00:00,10001,1645.2
2016-04-25 23:00:00,10002,4835
2016-04-25 23:00:00,10003,3190.3
2016-04-25 23:00:00,10004,4054.3
2016-04-25 23:00:00,10005,7824.5
2016-04-25 23:00:00,10006,3589.6
2016-04-25 23:00:00,10007,6022.2
2016-04-25 22:00:00,10001,1569.3
2016-04-25 22:00:00,10002,4620.9
2016-04-25 22:00:00,10003,3047.1
2016-04-25 22:00:00,10004,3878.4
2016-04-25 22:00:00,10005,7485.9
2016-04-25 22:00:00,10006,3400.5
2016-04-25 22:00:00,10007,5736.2
2016-04-25 21:00:00,10001,1440.7
2016-04-25 21:00:00,10002,4238.5
2016-04-25 21:00:00,10003,2798.6
2016-04-25 21:00:00,10004,3563.1
2016-04-25 21:00:00,10005,6864.6
2016-04-25 21:00:00,10006,3119.9
2016-04-25 21:00:00,10007,5277.9
2016-04-25 20:00:00,10001,1373.2
2016-04-25 20:00:00,10002,4039.7
2016-04-25 20:00:00,10003,2665.7
2016-04-25 20:00:00,10004,3408.8
2016-04-25 20:00:00,10005,6532.4
2016-04-25 20:00:00,10006,2981.4
2016-04-25 20:00:00,10007,5034.7
2016-04-25 19:00:00,10001,1351.9
2016-04-25 19:00:00,10002,3979.4
2016-04-25 19:00:00,10003,2628
2016-04-25 19:00:00,10004,3350.1
2016-04-25 19:00:00,10005,6465.6
2016-04-25 19:00:00,10006,2938.5
2016-04-25 19:00:00,10007,4897.2
2016-04-25 18:00:00,10001,1356.4
2016-04-25 18:00:00,10002,3997.2
2016-04-25 18:00:00,10003,2636.6
2016-04-25 18:00:00,10004,3351.9
2016-04-25 18:00:00,10005,6470.1
2016-04-25 18:00:00,10006,2949.9
2016-04-25 18:00:00,10007,4934.1
2016-04-25 17:00:00,10001,1376.1
2016-04-25 17:00:00,10002,4047.3
2016-04-25 17:00:00,10003,2673
2016-04-25 17:00:00,10004,3389.7
2016-04-25 17:00:00,10005,6548.7
2016-04-25 17:00:00,10006,3013.5
2016-04-25 17:00:00,10007,5030
2016-04-25 16:00:00,10001,1406.2
2016-04-25 16:00:00,10002,4138.9
2016-04-25 16:00:00,10003,2733.4
2016-04-25 16:00:00,10004,3495.1
2016-04-25 16:00:00,10005,6706.3
2016-04-25 16:00:00,10006,3033.4
2016-04-25 16:00:00,10007,5166.3
2016-04-25 15:00:00,10001,1468.7
2016-04-25 15:00:00,10002,4317.1
2016-04-25 15:00:00,10003,2848.9
2016-04-25 15:00:00,10004,3589.6
2016-04-25 15:00:00,10005,6993.4
2016-04-25 15:00:00,10006,3184
2016-04-25 15:00:00,10007,5376.5
2016-04-25 14:00:00,10001,1559.9
2016-04-25 14:00:00,10002,4586.7
2016-04-25 14:00:00,10003,3028.8
2016-04-25 14:00:00,10004,3874.2
2016-04-25 14:00:00,10005,7419.8
2016-04-25 14:00:00,10006,3381.3
2016-04-25 14:00:00,10007,5691.5
2016-04-25 13:00:00,10001,1659.1
2016-04-25 13:00:00,10002,4880.7
2016-04-25 13:00:00,10003,3218.8
2016-04-25 13:00:00,10004,4106.7
2016-04-25 13:00:00,10005,7911.4
2016-04-25 13:00:00,10006,3598.2
2016-04-25 13:00:00,10007,6067.7
2016-04-25 12:00:00,10001,1729.7
2016-04-25 12:00:00,10002,5090.1
2016-04-25 12:00:00,10003,3360.7
2016-04-25 12:00:00,10004,4272.9
2016-04-25 12:00:00,10005,8242.2
2016-04-25 12:00:00,10006,3774.8
2016-04-25 12:00:00,10007,6324.7
2016-04-25 11:00:00,10001,1768.9
2016-04-25 11:00:00,10002,5201
2016-04-25 11:00:00,10003,3431.6
2016-04-25 11:00:00,10004,4368
2016-04-25 11:00:00,10005,8415.3
2016-04-25 11:00:00,10006,3843.8
2016-04-25 11:00:00,10007,6457
2016-04-25 10:00:00,10001,1775.1
2016-04-25 10:00:00,10002,5222.6
2016-04-25 10:00:00,10003,3446
2016-04-25 10:00:00,10004,4381.6
2016-04-25 10:00:00,10005,8455.2
2016-04-25 10:00:00,10006,3849.1
2016-04-25 10:00:00,10007,6433.5
2016-04-25 09:00:00,10001,1758.9
2016-04-25 09:00:00,10002,5173.5
2016-04-25 09:00:00,10003,3414.8
2016-04-25 09:00:00,10004,4371.1
2016-04-25 09:00:00,10005,8378.6
2016-04-25 09:00:00,10006,3805.6
2016-04-25 09:00:00,10007,6460.7
2016-04-25 08:00:00,10001,1702
2016-04-25 08:00:00,10002,4997.5
2016-04-25 08:00:00,10003,3298.5
2016-04-25 08:00:00,10004,4161.7
2016-04-25 08:00:00,10005,8105.2
2016-04-25 08:00:00,10006,3684.7
2016-04-25 08:00:00,10007,6219.6
2016-04-25 07:00:00,10001,1664.8
2016-04-25 07:00:00,10002,4895.1
2016-04-25 07:00:00,10003,3232.9
2016-04-25 07:00:00,10004,4092.1
2016-04-25 07:00:00,10005,7923.1
2016-04-25 07:00:00,10006,3621.8
2016-04-25 07:00:00,10007,6076.5
2016-04-25 06:00:00,10001,1669.5
2016-04-25 06:00:00,10002,4915.9
2016-04-25 06:00:00,10003,3242.9
2016-04-25 06:00:00,10004,4176
2016-04-25 06:00:00,10005,7960.5
2016-04-25 06:00:00,10006,3640.3
2016-04-25 06:00:00,10007,6121.1
2016-04-25 05:00:00,10001,1681.3
2016-04-25 05:00:00,10002,4947.8
2016-04-25 05:00:00,10003,3263.9
2016-04-25 05:00:00,10004,4158.6
2016-04-25 05:00:00,10005,8020.3
2016-04-25 05:00:00,10006,3640.3
2016-04-25 05:00:00,10007,6081.8
2016-04-25 04:00:00,10001,1683.5
2016-04-25 04:00:00,10002,4949.7
2016-04-25 04:00:00,10003,3267.5
2016-04-25 04:00:00,10004,4132.1
2016-04-25 04:00:00,10005,8043.2
2016-04-25 04:00:00,10006,3661.9
2016-04-25 04:00:00,10007,6150.2
2016-04-25 03:00:00,10001,1691.6
2016-04-25 03:00:00,10002,4978.3
2016-04-25 03:00:00,10003,3283.4
2016-04-25 03:00:00,10004,4208.6
2016-04-25 03:00:00,10005,8046.5
2016-04-25 03:00:00,10006,3678.2
2016-04-25 03:00:00,10007,6221.9
2016-04-25 02:00:00,10001,1691.1
2016-04-25 02:00:00,10002,4975.3
2016-04-25 02:00:00,10003,3283.8
2016-04-25 02:00:00,10004,4157.2
2016-04-25 02:00:00,10005,8072
2016-04-25 02:00:00,10006,3683
2016-04-25 02:00:00,10007,6229.7
2016-04-25 01:00:00,10001,1677.8
2016-04-25 01:00:00,10002,4934.2
2016-04-25 01:00:00,10003,3255.2
2016-04-25 01:00:00,10004,4172.9
2016-04-25 01:00:00,10005,7982
2016-04-25 01:00:00,10006,3652.3
2016-04-25 01:00:00,10007,6119.9
2016-04-25 00:00:00,10001,1656.1
2016-04-25 00:00:00,10002,4870.8
2016-04-25 00:00:00,10003,3214
2016-04-25 00:00:00,10004,4111.1
2016-04-25 00:00:00,10005,7868.1
2016-04-25 00:00:00,10006,3597.8
2016-04-25 00:00:00,10007,6080.1
2016-04-24 23:00:00,10001,1626.6
2016-04-24 23:00:00,10002,4783
2016-04-24 23:00:00,10003,3157.7
2016-04-24 23:00:00,10004,3996
2016-04-24 23:00:00,10005,7770.5
2016-04-24 23:00:00,10006,3540.6
2016-04-24 23:00:00,10007,5950.9
2016-04-24 22:00:00,10001,1547.1
2016-04-24 22:00:00,10002,4547.9
2016-04-24 22:00:00,10003,3001.9
2016-04-24 22:00:00,10004,3832.6
2016-04-24 22:00:00,10005,7366.2
2016-04-24 22:00:00,10006,3361
2016-04-24 22:00:00,10007,5690.5
2016-04-24 21:00:00,10001,1419.1
2016-04-24 21:00:00,10002,4175.4
2016-04-24 21:00:00,10003,2756.1
2016-04-24 21:00:00,10004,3506.3
2016-04-24 21:00:00,10005,6776
2016-04-24 21:00:00,10006,3070.1
2016-04-24 21:00:00,10007,5220.4
2016-04-24 20:00:00,10001,1349.2
2016-04-24 20:00:00,10002,3967.3
2016-04-24 20:00:00,10003,2617.6
2016-04-24 20:00:00,10004,3342.7
2016-04-24 20:00:00,10005,6417.6
2016-04-24 20:00:00,10006,2952
2016-04-24 20:00:00,10007,4870.3
2016-04-24 19:00:00,10001,1327.3
2016-04-24 19:00:00,10002,3900.8
2016-04-24 19:00:00,10003,2572.7
2016-04-24 19:00:00,10004,3289.4
2016-04-24 19:00:00,10005,6309.5
2016-04-24 19:00:00,10006,2869.4
2016-04-24 19:00:00,10007,4818.6
2016-04-24 18:00:00,10001,1324.9
2016-04-24 18:00:00,10002,3903.8
2016-04-24 18:00:00,10003,2577.2
2016-04-24 18:00:00,10004,3248.3
2016-04-24 18:00:00,10005,6319.2
2016-04-24 18:00:00,10006,2899.3
2016-04-24 18:00:00,10007,4794.5
2016-04-24 17:00:00,10001,1341.7
2016-04-24 17:00:00,10002,3945.7
2016-04-24 17:00:00,10003,2604.8
2016-04-24 17:00:00,10004,3296.4
2016-04-24 17:00:00,10005,6396.9
2016-04-24 17:00:00,10006,2923.7
2016-04-24 17:00:00,10007,4847.7
2016-04-24 16:00:00,10001,1369.8
2016-04-24 16:00:00,10002,4028.1
2016-04-24 16:00:00,10003,2657.6
2016-04-24 16:00:00,10004,3365.3
2016-04-24 16:00:00,10005,6525.1
2016-04-24 16:00:00,10006,2960.7
2016-04-24 16:00:00,10007,5008.5
2016-04-24 15:00:00,10001,1417.3
2016-04-24 15:00:00,10002,4171.2
2016-04-24 15:00:00,10003,2753.8
2016-04-24 15:00:00,10004,3504.5
2016-04-24 15:00:00,10005,6746.5
2016-04-24 15:00:00,10006,3071.6
2016-04-24 15:00:00,10007,5189.9
2016-04-24 14:00:00,10001,1489.9
2016-04-24 14:00:00,10002,4385.3
2016-04-24 14:00:00,10003,2892.2
2016-04-24 14:00:00,10004,3727.1
2016-04-24 14:00:00,10005,7075.9
2016-04-24 14:00:00,10006,3238.3
2016-04-24 14:00:00,10007,5470
2016-04-24 13:00:00,10001,1566.5
2016-04-24 13:00:00,10002,4612
2016-04-24 13:00:00,10003,3043.2
2016-04-24 13:00:00,10004,3932.4
2016-04-24 13:00:00,10005,7459.8
2016-04-24 13:00:00,10006,3422
2016-04-24 13:00:00,10007,5694.5
2016-04-24 12:00:00,10001,1627.7
2016-04-24 12:00:00,10002,4788.4
2016-04-24 12:00:00,10003,3160.4
2016-04-24 12:00:00,10004,4038.4
2016-04-24 12:00:00,10005,7767.4
2016-04-24 12:00:00,10006,3541.5
2016-04-24 12:00:00,10007,5880.6
2016-04-24 11:00:00,10001,1664.6
2016-04-24 11:00:00,10002,4894.5
2016-04-24 11:00:00,10003,3232.2
2016-04-24 11:00:00,10004,4136.3
2016-04-24 11:00:00,10005,7929.7
2016-04-24 11:00:00,10006,3612.4
2016-04-24 11:00:00,10007,6044.1
2016-04-24 10:00:00,10001,1670.6
2016-04-24 10:00:00,10002,4916.6
2016-04-24 10:00:00,10003,3245.4
2016-04-24 10:00:00,10004,4098.7
2016-04-24 10:00:00,10005,7962.6
2016-04-24 10:00:00,10006,3649
2016-04-24 10:00:00,10007,6054.8
2016-04-24 09:00:00,10001,1658
2016-04-24 09:00:00,10002,4878.3
2016-04-24 09:00:00,10003,3218.8
2016-04-24 09:00:00,10004,4063.8
2016-04-24 09:00:00,10005,7908.4
2016-04-24 09:00:00,10006,3603.1
2016-04-24 09:00:00,10007,6008.5
2016-04-24 08:00:00,10001,1590.1
2016-04-24 08:00:00,10002,4679.5
2016-04-24 08:00:00,10003,3089.4
2016-04-24 08:00:00,10004,3948.9
2016-04-24 08:00:00,10005,7576.7
2016-04-24 08:00:00,10006,3456
2016-04-24 08:00:00,10007,5860.8
2016-04-24 07:00:00,10001,1540.6
2016-04-24 07:00:00,10002,4527.3
2016-04-24 07:00:00,10003,2989.2
2016-04-24 07:00:00,10004,3793.6
2016-04-24 07:00:00,10005,7349
2016-04-24 07:00:00,10006,3355.5
2016-04-24 07:00:00,10007,5645.6
2016-04-24 06:00:00,10001,1531.4
2016-04-24 06:00:00,10002,4505
2016-04-24 06:00:00,10003,2970.5
2016-04-24 06:00:00,10004,3799.3
2016-04-24 06:00:00,10005,7303.4
2016-04-24 06:00:00,10006,3362.3
2016-04-24 06:00:00,10007,5541.8
2016-04-24 05:00:00,10001,1530.2
2016-04-24 05:00:00,10002,4505.7
2016-04-24 05:00:00,10003,2973.4
2016-04-24 05:00:00,10004,3777.8
2016-04-24 05:00:00,10005,7305.7
2016-04-24 05:00:00,10006,3357.1
2016-04-24 05:00:00,10007,5562.5
2016-04-24 04:00:00,10001,1527.9
2016-04-24 04:00:00,10002,4495.9
2016-04-24 04:00:00,10003,2967.6
2016-04-24 04:00:00,10004,3749.5
2016-04-24 04:00:00,10005,7281.7
2016-04-24 04:00:00,10006,3305.1
2016-04-24 04:00:00,10007,5608.2
2016-04-24 03:00:00,10001,1520.8
2016-04-24 03:00:00,10002,4471.7
2016-04-24 03:00:00,10003,2949.2
2016-04-24 03:00:00,10004,3718.4
2016-04-24 03:00:00,10005,7227.3
2016-04-24 03:00:00,10006,3310.4
2016-04-24 03:00:00,10007,5498.8
2016-04-24 02:00:00,10001,1509.1
2016-04-24 02:00:00,10002,4436
2016-04-24 02:00:00,10003,2928.1
2016-04-24 02:00:00,10004,3685.4
2016-04-24 02:00:00,10005,7178.6
2016-04-24 02:00:00,10006,3285.1
2016-04-24 02:00:00,10007,5437.7
2016-04-24 01:00:00,10001,1484.2
2016-04-24 01:00:00,10002,4363.5
2016-04-24 01:00:00,10003,2881.1
2016-04-24 01:00:00,10004,3640.5
2016-04-24 01:00:00,10005,7069.3
2016-04-24 01:00:00,10006,3238.6
2016-04-24 01:00:00,10007,5397
2016-04-24 00:00:00,10001,1441.9
2016-04-24 00:00:00,10002,4237.8
2016-04-24 00:00:00,10003,2796.6
2016-04-24 00:00:00,10004,3548.2
2016-04-24 00:00:00,10005,6858.9
2016-04-24 00:00:00,10006,3129.6
2016-04-24 00:00:00,10007,5276.4
2016-04-23 23:00:00,10001,1386
2016-04-23 23:00:00,10002,4079.4
2016-04-23 23:00:00,10003,2690.5
2016-04-23 23:00:00,10004,3407.2
2016-04-23 23:00:00,10005,6617
2016-04-23 23:00:00,10006,3022.9
2016-04-23 23:00:00,10007,5033.9
2016-04-23 22:00:00,10001,1347.3
2016-04-23 22:00:00,10002,3966
2016-04-23 22:00:00,10003,2617.7
2016-04-23 22:00:00,10004,3314.9
2016-04-23 22:00:00,10005,6414.4
2016-04-23 22:00:00,10006,2913.8
2016-04-23 22:00:00,10007,4979.8
2016-04-23 21:00:00,10001,1313
2016-04-23 21:00:00,10002,3858.3
2016-04-23 21:00:00,10003,2548.5
2016-04-23 21:00:00,10004,3267
2016-04-23 21:00:00,10005,6243.8
2016-04-23 21:00:00,10006,2859.3
2016-04-23 21:00:00,10007,4783.1
2016-04-23 20:00:00,10001,1293
2016-04-23 20:00:00,10002,3804.7
2016-04-23 20:00:00,10003,2512.2
2016-04-23 20:00:00,10004,3216.3
2016-04-23 20:00:00,10005,6166.2
2016-04-23 20:00:00,10006,2827.8
2016-04-23 20:00:00,10007,4736.8
2016-04-23 19:00:00,10001,1293.7
2016-04-23 19:00:00,10002,3804.8
2016-04-23 19:00:00,10003,2512.1
2016-04-23 19:00:00,10004,3190.1
2016-04-23 19:00:00,10005,6159.3
2016-04-23 19:00:00,10006,2857.3
2016-04-23 19:00:00,10007,4674.4
2016-04-23 18:00:00,10001,1305.5
2016-04-23 18:00:00,10002,3838.9
2016-04-23 18:00:00,10003,2533.3
2016-04-23 18:00:00,10004,3244.1
2016-04-23 18:00:00,10005,6220.1
2016-04-23 18:00:00,10006,2854.7
2016-04-23 18:00:00,10007,4736.9
2016-04-23 17:00:00,10001,1327.6
2016-04-23 17:00:00,10002,3905.7
2016-04-23 17:00:00,10003,2577.8
2016-04-23 17:00:00,10004,3283.1
2016-04-23 17:00:00,10005,6329.3
2016-04-23 17:00:00,10006,2885.4
2016-04-23 17:00:00,10007,4903.4
2016-04-23 16:00:00,10001,1364.8
2016-04-23 16:00:00,10002,4013.4
2016-04-23 16:00:00,10003,2649.4
2016-04-23 16:00:00,10004,3362
2016-04-23 16:00:00,10005,6505.4
2016-04-23 16:00:00,10006,2946.6
2016-04-23 16:00:00,10007,4990
2016-04-23 15:00:00,10001,1424.3
2016-04-23 15:00:00,10002,4191.8
2016-04-23 15:00:00,10003,2765.3
2016-04-23 15:00:00,10004,3486.1
2016-04-23 15:00:00,10005,6788.8
2016-04-23 15:00:00,10006,3086.5
2016-04-23 15:00:00,10007,5220.2
2016-04-23 14:00:00,10001,1496.3
2016-04-23 14:00:00,10002,4404.9
2016-04-23 14:00:00,10003,2906
2016-04-23 14:00:00,10004,3686.1
2016-04-23 14:00:00,10005,7137.4
2016-04-23 14:00:00,10006,3262.5
2016-04-23 14:00:00,10007,5473.5
2016-04-23 13:00:00,10001,1564.5
2016-04-23 13:00:00,10002,4602.2
2016-04-23 13:00:00,10003,3034.8
2016-04-23 13:00:00,10004,3897.5
2016-04-23 13:00:00,10005,7448.7
2016-04-23 13:00:00,10006,3433.5
2016-04-23 13:00:00,10007,5702
2016-04-23 12:00:00,10001,1607.4
2016-04-23 12:00:00,10002,4729.8
2016-04-23 12:00:00,10003,3122.8
2016-04-23 12:00:00,10004,3943.9
2016-04-23 12:00:00,10005,7676
2016-04-23 12:00:00,10006,3500.1
2016-04-23 12:00:00,10007,5893.8
2016-04-23 11:00:00,10001,1638.6
2016-04-23 11:00:00,10002,4822
2016-04-23 11:00:00,10003,3182.9
2016-04-23 11:00:00,10004,4067.2
2016-04-23 11:00:00,10005,7811.9
2016-04-23 11:00:00,10006,3557.7
2016-04-23 11:00:00,10007,5973.7
2016-04-23 10:00:00,10001,1647.6
2016-04-23 10:00:00,10002,4845.1
2016-04-23 10:00:00,10003,3197.7
2016-04-23 10:00:00,10004,4069.4
2016-04-23 10:00:00,10005,7832.4
2016-04-23 10:00:00,10006,3583.1
2016-04-23 10:00:00,10007,6019.5
2016-04-23 09:00:00,10001,1634
2016-04-23 09:00:00,10002,4804.4
2016-04-23 09:00:00,10003,3171.7
2016-04-23 09:00:00,10004,4059
2016-04-23 09:00:00,10005,7771.6
2016-04-23 09:00:00,10006,3522.6
2016-04-23 09:00:00,10007,5939.2
2016-04-23 08:00:00,10001,1571.7
2016-04-23 08:00:00,10002,4615.8
2016-04-23 08:00:00,10003,3047.8
2016-04-23 08:00:00,10004,3868.3
2016-04-23 08:00:00,10005,7476.5
2016-04-23 08:00:00,10006,3413.2
2016-04-23 08:00:00,10007,5789.8
2016-04-23 07:00:00,10001,1529.8
2016-04-23 07:00:00,10002,4505.2
2016-04-23 07:00:00,10003,2972
2016-04-23 07:00:00,10004,3759.8
2016-04-23 07:00:00,10005,7297.6
2016-04-23 07:00:00,10006,3342
2016-04-23 07:00:00,10007,5664.5
2016-04-23 06:00:00,10001,1527
2016-04-23 06:00:00,10002,4495.4
2016-04-23 06:00:00,10003,2966.6
2016-04-23 06:00:00,10004,3766.1
2016-04-23 06:00:00,10005,7279.9
2016-04-23 06:00:00,10006,3332.9
2016-04-23 06:00:00,10007,5593
2016-04-23 05:00:00,10001,1536
2016-04-23 05:00:00,10002,4517.8
2016-04-23 05:00:00,10003,2981.2
2016-04-23 05:00:00,10004,3752.8
2016-04-23 05:00:00,10005,7312.2
2016-04-23 05:00:00,10006,3363.9
2016-04-23 05:00:00,10007,5569.9
2016-04-23 04:00:00,10001,1543.8
2016-04-23 04:00:00,10002,4545.7
2016-04-23 04:00:00,10003,3000.3
2016-04-23 04:00:00,10004,3810.9
2016-04-23 04:00:00,10005,7361.6
2016-04-23 04:00:00,10006,3394.9
2016-04-23 04:00:00,10007,5588.2
2016-04-23 03:00:00,10001,1554.6
2016-04-23 03:00:00,10002,4570.9
2016-04-23 03:00:00,10003,3017.9
2016-04-23 03:00:00,10004,3846.9
2016-04-23 03:00:00,10005,7405.8
2016-04-23 03:00:00,10006,3369.9
2016-04-23 03:00:00,10007,5639.5
2016-04-23 02:00:00,10001,1553
2016-04-23 02:00:00,10002,4566.7
2016-04-23 02:00:00,10003,3013.7
2016-04-23 02:00:00,10004,3842.4
2016-04-23 02:00:00,10005,7404.7
2016-04-23 02:00:00,10006,3400.2
2016-04-23 02:00:00,10007,5699.5
2016-04-23 01:00:00,10001,1533.1
2016-04-23 01:00:00,10002,4508.2
2016-04-23 01:00:00,10003,2976.2
2016-04-23 01:00:00,10004,3818.2
2016-04-23 01:00:00,10005,7303.9
2016-04-23 01:00:00,10006,3349.8
2016-04-23 01:00:00,10007,5521.1
2016-04-23 00:00:00,10001,1493.3
2016-04-23 00:00:00,10002,4395.5
2016-04-23 00:00:00,10003,2900.5
2016-04-23 00:00:00,10004,3685.3
2016-04-23 00:00:00,10005,7117.3
2016-04-23 00:00:00,10006,3234.1
2016-04-23 00:00:00,10007,5506.8
2016-04-22 23:00:00,10001,1444.3
2016-04-22 23:00:00,10002,4247.2
2016-04-22 23:00:00,10003,2803.2
2016-04-22 23:00:00,10004,3594.2
2016-04-22 23:00:00,10005,6888.7
2016-04-22 23:00:00,10006,3149.3
2016-04-22 23:00:00,10007,5269.3
2016-04-22 22:00:00,10001,1393
2016-04-22 22:00:00,10002,4097
2016-04-22 22:00:00,10003,2706.5
2016-04-22 22:00:00,10004,3440.6
2016-04-22 22:00:00,10005,6650
2016-04-22 22:00:00,10006,3011.4
2016-04-22 22:00:00,10007,5062.9
2016-04-22 21:00:00,10001,1344.3
2016-04-22 21:00:00,10002,3952.4
2016-04-22 21:00:00,10003,2610
2016-04-22 21:00:00,10004,3272.8
2016-04-22 21:00:00,10005,6401.2
2016-04-22 21:00:00,10006,2906.2
2016-04-22 21:00:00,10007,4907.3
2016-04-22 20:00:00,10001,1319
2016-04-22 20:00:00,10002,3876.9
2016-04-22 20:00:00,10003,2558.3
2016-04-22 20:00:00,10004,3270.1
2016-04-22 20:00:00,10005,6275.9
2016-04-22 20:00:00,10006,2851.6
2016-04-22 20:00:00,10007,4772.9
2016-04-22 19:00:00,10001,1312.2
2016-04-22 19:00:00,10002,3856.6
2016-04-22 19:00:00,10003,2546.2
2016-04-22 19:00:00,10004,3216.5
2016-04-22 19:00:00,10005,6261.2
2016-04-22 19:00:00,10006,2877.7
2016-04-22 19:00:00,10007,4767.2
2016-04-22 18:00:00,10001,1320.6
2016-04-22 18:00:00,10002,3886.4
2016-04-22 18:00:00,10003,2565.2
2016-04-22 18:00:00,10004,3258
2016-04-22 18:00:00,10005,6299
2016-04-22 18:00:00,10006,2858.8
2016-04-22 18:00:00,10007,4806.1
2016-04-22 17:00:00,10001,1345.2
2016-04-22 17:00:00,10002,3952.1
2016-04-22 17:00:00,10003,2607.5
2016-04-22 17:00:00,10004,3326.9
2016-04-22 17:00:00,10005,6412.9
2016-04-22 17:00:00,10006,2918.5
2016-04-22 17:00:00,10007,4904.8
2016-04-22 16:00:00,10001,1379.6
2016-04-22 16:00:00,10002,4058.6
2016-04-22 16:00:00,10003,2679.2
2016-04-22 16:00:00,10004,3374.2
2016-04-22 16:00:00,10005,6565.2
2016-04-22 16:00:00,10006,2990
2016-04-22 16:00:00,10007,5062.5
2016-04-22 15:00:00,10001,1446.4
2016-04-22 15:00:00,10002,4247.2
2016-04-22 15:00:00,10003,2805.2
2016-04-22 15:00:00,10004,3557.3
2016-04-22 15:00:00,10005,6886.8
2016-04-22 15:00:00,10006,3143.5
2016-04-22 15:00:00,10007,5275.4
2016-04-22 14:00:00,10001,1527.7
2016-04-22 14:00:00,10002,4496.1
2016-04-22 14:00:00,10003,2966.9
2016-04-22 14:00:00,10004,3748.9
2016-04-22 14:00:00,10005,7259.5
2016-04-22 14:00:00,10006,3350.7
2016-04-22 14:00:00,10007,5533.4
2016-04-22 13:00:00,10001,1610.5
